,Unnamed: 0,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
1109,30360,2008,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7127,15082,20220315,TOTAL
1110,30361,2008,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7817,15082,20220315,TOTAL
1112,30363,2008,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2391,6006,20220315,TOTAL
1113,30364,2008,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3545,6006,20220315,TOTAL
1115,30366,2008,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,BARACK OBAMA,DEMOCRAT,21031,40653,20220315,TOTAL
1116,30367,2008,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,19028,40653,20220315,TOTAL
1118,30369,2008,VIRGINIA,VA,NELSON,51125,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4391,8133,20220315,TOTAL
1119,30370,2008,VIRGINIA,VA,NELSON,51125,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3647,8133,20220315,TOTAL
1121,30372,2008,VIRGINIA,VA,NEW KENT,51127,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3493,9991,20220315,TOTAL
1122,30373,2008,VIRGINIA,VA,NEW KENT,51127,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6385,9991,20220315,TOTAL
1124,30375,2008,VIRGINIA,VA,NORTHAMPTON,51131,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3800,6586,20220315,TOTAL
1125,30376,2008,VIRGINIA,VA,NORTHAMPTON,51131,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2713,6586,20220315,TOTAL
1127,30378,2008,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3312,7406,20220315,TOTAL
1128,30379,2008,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4041,7406,20220315,TOTAL
1130,30381,2008,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3413,6988,20220315,TOTAL
1131,30382,2008,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3499,6988,20220315,TOTAL
1133,30384,2008,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7107,15801,20220315,TOTAL
1134,30385,2008,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8506,15801,20220315,TOTAL
1136,30387,2008,VIRGINIA,VA,PAGE,51139,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4235,10389,20220315,TOTAL
1137,30388,2008,VIRGINIA,VA,PAGE,51139,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6041,10389,20220315,TOTAL
1139,30390,2008,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2879,8531,20220315,TOTAL
1140,30391,2008,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5491,8531,20220315,TOTAL
1142,30393,2008,VIRGINIA,VA,PITTSYLVANIA,51143,US PRESIDENT,BARACK OBAMA,DEMOCRAT,11415,30433,20220315,TOTAL
1143,30394,2008,VIRGINIA,VA,PITTSYLVANIA,51143,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,18730,30433,20220315,TOTAL
1145,30396,2008,VIRGINIA,VA,POWHATAN,51145,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4237,14456,20220315,TOTAL
1146,30397,2008,VIRGINIA,VA,POWHATAN,51145,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,10088,14456,20220315,TOTAL
1148,30399,2008,VIRGINIA,VA,PRINCE EDWARD,51147,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5101,9388,20220315,TOTAL
1149,30400,2008,VIRGINIA,VA,PRINCE EDWARD,51147,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4174,9388,20220315,TOTAL
1151,30402,2008,VIRGINIA,VA,PRINCE GEORGE,51149,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7130,16006,20220315,TOTAL
1152,30403,2008,VIRGINIA,VA,PRINCE GEORGE,51149,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8752,16006,20220315,TOTAL
1154,30405,2008,VIRGINIA,VA,PRINCE WILLIAM,51153,US PRESIDENT,BARACK OBAMA,DEMOCRAT,93435,162446,20220315,TOTAL
1155,30406,2008,VIRGINIA,VA,PRINCE WILLIAM,51153,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,67621,162446,20220315,TOTAL
1157,30408,2008,VIRGINIA,VA,PULASKI,51155,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5918,15050,20220315,TOTAL
1158,30409,2008,VIRGINIA,VA,PULASKI,51155,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8857,15050,20220315,TOTAL
1160,30411,2008,VIRGINIA,VA,RAPPAHANNOCK,51157,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2105,4405,20220315,TOTAL
1161,30412,2008,VIRGINIA,VA,RAPPAHANNOCK,51157,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2227,4405,20220315,TOTAL
1163,30414,2008,VIRGINIA,VA,RICHMOND,51159,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1618,3745,20220315,TOTAL
1164,30415,2008,VIRGINIA,VA,RICHMOND,51159,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2092,3745,20220315,TOTAL
1166,30417,2008,VIRGINIA,VA,ROANOKE,51161,US PRESIDENT,BARACK OBAMA,DEMOCRAT,19812,50975,20220315,TOTAL
1167,30418,2008,VIRGINIA,VA,ROANOKE,51161,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,30571,50975,20220315,TOTAL
1169,30420,2008,VIRGINIA,VA,ROCKBRIDGE,51163,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4347,10195,20220315,TOTAL
1170,30421,2008,VIRGINIA,VA,ROCKBRIDGE,51163,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5732,10195,20220315,TOTAL
1172,30423,2008,VIRGINIA,VA,ROCKINGHAM,51165,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10453,33334,20220315,TOTAL
1173,30424,2008,VIRGINIA,VA,ROCKINGHAM,51165,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,22468,33334,20220315,TOTAL
1175,30426,2008,VIRGINIA,VA,RUSSELL,51167,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4932,11494,20220315,TOTAL
1176,30427,2008,VIRGINIA,VA,RUSSELL,51167,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6389,11494,20220315,TOTAL
1178,30429,2008,VIRGINIA,VA,SCOTT,51169,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2725,9875,20220315,TOTAL
1179,30430,2008,VIRGINIA,VA,SCOTT,51169,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6980,9875,20220315,TOTAL
1181,30432,2008,VIRGINIA,VA,SHENANDOAH,51171,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6912,19223,20220315,TOTAL
1182,30433,2008,VIRGINIA,VA,SHENANDOAH,51171,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,12005,19223,20220315,TOTAL
1184,30435,2008,VIRGINIA,VA,SMYTH,51173,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4239,12302,20220315,TOTAL
1185,30436,2008,VIRGINIA,VA,SMYTH,51173,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7817,12302,20220315,TOTAL
1187,30438,2008,VIRGINIA,VA,SOUTHAMPTON,51175,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4402,9067,20220315,TOTAL
1188,30439,2008,VIRGINIA,VA,SOUTHAMPTON,51175,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4583,9067,20220315,TOTAL
1190,30441,2008,VIRGINIA,VA,SPOTSYLVANIA,51177,US PRESIDENT,BARACK OBAMA,DEMOCRAT,24897,54069,20220315,TOTAL
1191,30442,2008,VIRGINIA,VA,SPOTSYLVANIA,51177,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,28610,54069,20220315,TOTAL
1193,30444,2008,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,BARACK OBAMA,DEMOCRAT,25716,55455,20220315,TOTAL
1194,30445,2008,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,29221,55455,20220315,TOTAL
1196,30447,2008,VIRGINIA,VA,SURRY,51181,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2626,4325,20220315,TOTAL
1197,30448,2008,VIRGINIA,VA,SURRY,51181,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1663,4325,20220315,TOTAL
1199,30450,2008,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3301,5363,20220315,TOTAL
1200,30451,2008,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2026,5363,20220315,TOTAL
1202,30453,2008,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5596,17061,20220315,TOTAL
1203,30454,2008,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,11201,17061,20220315,TOTAL
1205,30456,2008,VIRGINIA,VA,WARREN,51187,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6997,16126,20220315,TOTAL
1206,30457,2008,VIRGINIA,VA,WARREN,51187,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8879,16126,20220315,TOTAL
1208,30459,2008,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8063,24500,20220315,TOTAL
1209,30460,2008,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,16077,24500,20220315,TOTAL
1211,30462,2008,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4577,8377,20220315,TOTAL
1212,30463,2008,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3719,8377,20220315,TOTAL
1214,30465,2008,VIRGINIA,VA,WISE,51195,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4995,14138,20220315,TOTAL
1215,30466,2008,VIRGINIA,VA,WISE,51195,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8914,14138,20220315,TOTAL
1217,30468,2008,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4107,12491,20220315,TOTAL
1218,30469,2008,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8207,12491,20220315,TOTAL
1220,30471,2008,VIRGINIA,VA,YORK,51199,US PRESIDENT,BARACK OBAMA,DEMOCRAT,13700,33897,20220315,TOTAL
1221,30472,2008,VIRGINIA,VA,YORK,51199,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,19833,33897,20220315,TOTAL
1223,30474,2008,VIRGINIA,VA,ALEXANDRIA,51510,US PRESIDENT,BARACK OBAMA,DEMOCRAT,50473,70364,20220315,TOTAL
1224,30475,2008,VIRGINIA,VA,ALEXANDRIA,51510,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,19181,70364,20220315,TOTAL
1226,30477,2008,VIRGINIA,VA,BEDFORD,51515,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1208,2734,20220315,TOTAL
1227,30478,2008,VIRGINIA,VA,BEDFORD,51515,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1497,2734,20220315,TOTAL
1229,30480,2008,VIRGINIA,VA,BRISTOL,51520,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2665,7359,20220315,TOTAL
1230,30481,2008,VIRGINIA,VA,BRISTOL,51520,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4579,7359,20220315,TOTAL
1232,30483,2008,VIRGINIA,VA,BUENA VISTA,51530,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1108,2423,20220315,TOTAL
1233,30484,2008,VIRGINIA,VA,BUENA VISTA,51530,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1282,2423,20220315,TOTAL
1235,30486,2008,VIRGINIA,VA,CHARLOTTESVILLE,51540,US PRESIDENT,BARACK OBAMA,DEMOCRAT,15705,20044,20220315,TOTAL
1236,30487,2008,VIRGINIA,VA,CHARLOTTESVILLE,51540,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4078,20044,20220315,TOTAL
1238,30489,2008,VIRGINIA,VA,CHESAPEAKE,51550,US PRESIDENT,BARACK OBAMA,DEMOCRAT,53994,107521,20220315,TOTAL
1239,30490,2008,VIRGINIA,VA,CHESAPEAKE,51550,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,52625,107521,20220315,TOTAL
1241,30492,2008,VIRGINIA,VA,COLONIAL HEIGHTS,51570,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2562,8849,20220315,TOTAL
1242,30493,2008,VIRGINIA,VA,COLONIAL HEIGHTS,51570,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6161,8849,20220315,TOTAL
1244,30495,2008,VIRGINIA,VA,COVINGTON,51580,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1304,2354,20220315,TOTAL
1245,30496,2008,VIRGINIA,VA,COVINGTON,51580,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1020,2354,20220315,TOTAL
1247,30498,2008,VIRGINIA,VA,DANVILLE,51590,US PRESIDENT,BARACK OBAMA,DEMOCRAT,12352,20890,20220315,TOTAL
1248,30499,2008,VIRGINIA,VA,DANVILLE,51590,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8361,20890,20220315,TOTAL
1250,30501,2008,VIRGINIA,VA,EMPORIA,51595,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1702,2617,20220315,TOTAL
1251,30502,2008,VIRGINIA,VA,EMPORIA,51595,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,897,2617,20220315,TOTAL
1253,30504,2008,VIRGINIA,VA,FAIRFAX,51600,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6575,11398,20220315,TOTAL
1254,30505,2008,VIRGINIA,VA,FAIRFAX,51600,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4691,11398,20220315,TOTAL
1256,30507,2008,VIRGINIA,VA,FALLS CHURCH,51610,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4695,6750,20220315,TOTAL
1257,30508,2008,VIRGINIA,VA,FALLS CHURCH,51610,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1970,6750,20220315,TOTAL
1259,30510,2008,VIRGINIA,VA,FRANKLIN,51620,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2819,4427,20220315,TOTAL
1260,30511,2008,VIRGINIA,VA,FRANKLIN,51620,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1576,4427,20220315,TOTAL
1262,30513,2008,VIRGINIA,VA,FREDERICKSBURG,51630,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6155,9677,20220315,TOTAL
1263,30514,2008,VIRGINIA,VA,FREDERICKSBURG,51630,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3413,9677,20220315,TOTAL
1265,30516,2008,VIRGINIA,VA,GALAX,51640,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1052,2402,20220315,TOTAL
1266,30517,2008,VIRGINIA,VA,GALAX,51640,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1317,2402,20220315,TOTAL
1268,30519,2008,VIRGINIA,VA,HAMPTON,51650,US PRESIDENT,BARACK OBAMA,DEMOCRAT,46917,67943,20220315,TOTAL
1269,30520,2008,VIRGINIA,VA,HAMPTON,51650,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,20476,67943,20220315,TOTAL
1271,30522,2008,VIRGINIA,VA,HARRISONBURG,51660,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8444,14675,20220315,TOTAL
1272,30523,2008,VIRGINIA,VA,HARRISONBURG,51660,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6048,14675,20220315,TOTAL
1274,30525,2008,VIRGINIA,VA,HOPEWELL,51670,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5285,9524,20220315,TOTAL
1275,30526,2008,VIRGINIA,VA,HOPEWELL,51670,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4149,9524,20220315,TOTAL
1277,30528,2008,VIRGINIA,VA,LEXINGTON,51678,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1543,2479,20220315,TOTAL
1278,30529,2008,VIRGINIA,VA,LEXINGTON,51678,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,914,2479,20220315,TOTAL
1280,30531,2008,VIRGINIA,VA,LYNCHBURG,51680,US PRESIDENT,BARACK OBAMA,DEMOCRAT,16269,34341,20220315,TOTAL
1281,30532,2008,VIRGINIA,VA,LYNCHBURG,51680,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,17638,34341,20220315,TOTAL
1283,30534,2008,VIRGINIA,VA,MANASSAS,51683,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7518,13627,20220315,TOTAL
1284,30535,2008,VIRGINIA,VA,MANASSAS,51683,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5975,13627,20220315,TOTAL
1286,30537,2008,VIRGINIA,VA,MANASSAS PARK,51685,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2463,4140,20220315,TOTAL
1287,30538,2008,VIRGINIA,VA,MANASSAS PARK,51685,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1634,4140,20220315,TOTAL
1289,30540,2008,VIRGINIA,VA,MARTINSVILLE,51690,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4139,6520,20220315,TOTAL
1290,30541,2008,VIRGINIA,VA,MARTINSVILLE,51690,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2311,6520,20220315,TOTAL
1292,30543,2008,VIRGINIA,VA,NEWPORT NEWS,51700,US PRESIDENT,BARACK OBAMA,DEMOCRAT,51972,81295,20220315,TOTAL
1293,30544,2008,VIRGINIA,VA,NEWPORT NEWS,51700,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,28667,81295,20220315,TOTAL
1295,30546,2008,VIRGINIA,VA,NORFOLK,51710,US PRESIDENT,BARACK OBAMA,DEMOCRAT,62819,88446,20220315,TOTAL
1296,30547,2008,VIRGINIA,VA,NORFOLK,51710,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,24814,88446,20220315,TOTAL
1298,30549,2008,VIRGINIA,VA,NORTON,51720,US PRESIDENT,BARACK OBAMA,DEMOCRAT,743,1512,20220315,TOTAL
1299,30550,2008,VIRGINIA,VA,NORTON,51720,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,744,1512,20220315,TOTAL
1301,30552,2008,VIRGINIA,VA,PETERSBURG,51730,US PRESIDENT,BARACK OBAMA,DEMOCRAT,13774,15540,20220315,TOTAL
1302,30553,2008,VIRGINIA,VA,PETERSBURG,51730,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1583,15540,20220315,TOTAL
1304,30555,2008,VIRGINIA,VA,POQUOSON,51735,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1748,7065,20220315,TOTAL
1305,30556,2008,VIRGINIA,VA,POQUOSON,51735,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5229,7065,20220315,TOTAL
1307,30558,2008,VIRGINIA,VA,PORTSMOUTH,51740,US PRESIDENT,BARACK OBAMA,DEMOCRAT,32327,46665,20220315,TOTAL
1308,30559,2008,VIRGINIA,VA,PORTSMOUTH,51740,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,13984,46665,20220315,TOTAL
1310,30561,2008,VIRGINIA,VA,RADFORD,51750,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2930,5429,20220315,TOTAL
1311,30562,2008,VIRGINIA,VA,RADFORD,51750,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2418,5429,20220315,TOTAL
1313,30564,2008,VIRGINIA,VA,RICHMOND,51760,US PRESIDENT,BARACK OBAMA,DEMOCRAT,73623,93085,20220315,TOTAL
1314,30565,2008,VIRGINIA,VA,RICHMOND,51760,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,18649,93085,20220315,TOTAL
1316,30567,2008,VIRGINIA,VA,ROANOKE,51770,US PRESIDENT,BARACK OBAMA,DEMOCRAT,24934,40772,20220315,TOTAL
1317,30568,2008,VIRGINIA,VA,ROANOKE,51770,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,15394,40772,20220315,TOTAL
1319,30570,2008,VIRGINIA,VA,SALEM,51775,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5164,12406,20220315,TOTAL
1320,30571,2008,VIRGINIA,VA,SALEM,51775,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7088,12406,20220315,TOTAL
1322,30573,2008,VIRGINIA,VA,STAUNTON,51790,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5569,11015,20220315,TOTAL
1323,30574,2008,VIRGINIA,VA,STAUNTON,51790,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5330,11015,20220315,TOTAL
1325,30576,2008,VIRGINIA,VA,SUFFOLK,51800,US PRESIDENT,BARACK OBAMA,DEMOCRAT,22446,39908,20220315,TOTAL
1326,30577,2008,VIRGINIA,VA,SUFFOLK,51800,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,17165,39908,20220315,TOTAL
1328,30579,2008,VIRGINIA,VA,VIRGINIA BEACH,51810,US PRESIDENT,BARACK OBAMA,DEMOCRAT,98885,201249,20220315,TOTAL
1329,30580,2008,VIRGINIA,VA,VIRGINIA BEACH,51810,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,100319,201249,20220315,TOTAL
1331,30582,2008,VIRGINIA,VA,WAYNESBORO,51820,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3906,8860,20220315,TOTAL
1332,30583,2008,VIRGINIA,VA,WAYNESBORO,51820,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4815,8860,20220315,TOTAL
1334,30585,2008,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4328,6787,20220315,TOTAL
1335,30586,2008,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2353,6787,20220315,TOTAL
1337,30588,2008,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5268,10126,20220315,TOTAL
1338,30589,2008,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4725,10126,20220315,TOTAL
1340,39540,2012,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7655,16051,20220315,TOTAL
1341,39541,2012,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8213,16051,20220315,TOTAL
1343,39543,2012,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,BARACK OBAMA,DEMOCRAT,29757,53907,20220315,TOTAL
1344,39544,2012,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,MITT ROMNEY,REPUBLICAN,23297,53907,20220315,TOTAL
1346,39546,2012,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3403,7173,20220315,TOTAL
1347,39547,2012,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3595,7173,20220315,TOTAL
1349,39549,2012,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2490,6915,20220315,TOTAL
1350,39550,2012,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,MITT ROMNEY,REPUBLICAN,4331,6915,20220315,TOTAL
1352,39552,2012,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5900,14970,20220315,TOTAL
1353,39553,2012,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,MITT ROMNEY,REPUBLICAN,8876,14970,20220315,TOTAL
1355,39555,2012,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2453,7935,20220315,TOTAL
1356,39556,2012,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,MITT ROMNEY,REPUBLICAN,5340,7935,20220315,TOTAL
1358,39558,2012,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,BARACK OBAMA,DEMOCRAT,81269,117608,20220315,TOTAL
1359,39559,2012,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,MITT ROMNEY,REPUBLICAN,34474,117608,20220315,TOTAL
1361,39561,2012,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,BARACK OBAMA,DEMOCRAT,9451,33672,20220315,TOTAL
1362,39562,2012,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,MITT ROMNEY,REPUBLICAN,23624,33672,20220315,TOTAL
1364,39564,2012,VIRGINIA,VA,BATH,51017,US PRESIDENT,BARACK OBAMA,DEMOCRAT,894,2223,20220315,TOTAL
1365,39565,2012,VIRGINIA,VA,BATH,51017,US PRESIDENT,MITT ROMNEY,REPUBLICAN,1274,2223,20220315,TOTAL
1367,39567,2012,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10209,37425,20220315,TOTAL
1368,39568,2012,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,MITT ROMNEY,REPUBLICAN,26679,37425,20220315,TOTAL
1370,39570,2012,VIRGINIA,VA,BLAND,51021,US PRESIDENT,BARACK OBAMA,DEMOCRAT,735,2948,20220315,TOTAL
1371,39571,2012,VIRGINIA,VA,BLAND,51021,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2144,2948,20220315,TOTAL
1373,39573,2012,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5452,18241,20220315,TOTAL
1374,39574,2012,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,MITT ROMNEY,REPUBLICAN,12479,18241,20220315,TOTAL
1376,39576,2012,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4994,8037,20220315,TOTAL
1377,39577,2012,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,MITT ROMNEY,REPUBLICAN,2968,8037,20220315,TOTAL
1379,39579,2012,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3094,9646,20220315,TOTAL
1380,39580,2012,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,MITT ROMNEY,REPUBLICAN,6436,9646,20220315,TOTAL
1382,39582,2012,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3750,7457,20220315,TOTAL
1383,39583,2012,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,MITT ROMNEY,REPUBLICAN,3569,7457,20220315,TOTAL
